的	白勹丶
续	糸十㇕冫大
纯	糸一屮
细	糸田
组	糸且
统	糸了𠂊
断	米乚斤
编	糸戶冊
经	糸㇕丶工
顸	干頁
蚕	一大虫
顶	丁頁
鹉	戈止鳥
垩	亞土
严	一业丿
亚	亞
恶	亞心
画	一田凵
残	歹一戈
殒	歹口貝
歼	歹千
殓	歹亼⺍一
殁	歹殳
殡	歹宀斤廾
灭	一火
虿	一力虫
迈	辵一力
坛	土二厶
墙	土土八回
盐	土卜皿
韦	㐄
颉	士口頁
埘	土日寸
坝	土貝
趱	走牛𠂊牛𠂊貝
进	辵井
辇	夫夫車
规	夫見
赵	走乂
顽	一兀頁
远	辵一兀
趋	走𠂊彐
坟	土文
圹	土广
颊	大䒑頁
夹	大䒑
郏	大䒑阝
壶	士冂业
壳	士冂几
声	士尸
韫	㐄日皿
场	土㇕勿
韬	㐄爪臼
运	辵二厶
玮	王㐄
寿	丰寸
焘	丰寸火
耢	耒艸冂力
环	王不
珑	王龍
顼	王頁
琏	王辵車
职	耳口八
璎	王貝貝女
责	丰貝
瑶	王爪午凵
玑	王几
靓	丰月見
静	丰月𠂊尹
麸	丰夂夫
𬍛	王𠂆木
艳	丰𠂊巴
聪	耳公心
耧	耒婁
聍	耳宀丁
鬓	長彡宀斤廾
玛	王馬
聂	耳又又
抚	扌一尢
挟	扌大䒑
摄	扌耳又又
挝	扌辵寸
捞	扌艸冂力
抴	扌廿乚
拢	扌龍
挞	扌辵大
拣	扌七㇕八
抠	扌匚乂
摅	扌虎心
损	扌口貝
挡	扌小彐
摆	扌四土厶
拥	扌用
攒	扌牛𠂊牛𠂊貝
捡	扌亼⺍一
抡	扌人匕
抢	扌人卩
摇	扌爪午凵
垫	扌丮土
蛰	扌丮虫
挚	扌丮手
执	扌丮
抛	扌九力
絷	扌丮糸
撸	扌魚日
换	扌𠂊冂大
搀	扌象𠂊冫
挣	扌𠂊尹
挤	扌齊
过	辵寸
扩	扌广
扪	扌門
搁	扌門夂口
掷	扌䒑大阝
搂	扌婁
㧟	扌水匚
搅	扌⺍冂見
拧	扌宀丁
挥	扌冂車
撺	扌穴中中
护	扌戶
摈	扌宀斤廾
扫	扌彐
摊	扌又隹
扬	扌㇕勿
报	扌卩又
掺	扌厶大彡
拟	扌厶人
荚	艸大䒑
苇	艸㐄
苌	艸長
协	十力八
鞯	革艸才子
蔷	艸土八回
茏	艸龍
荙	艸辵大
载	十戈車
莲	艸辵車
莴	艸冎
颧	艸口口隹頁
𦭜	艸口八
莳	艸日寸
蓝	艸二𠂊丶皿
黄	廿由八
蓦	艸日大馬
蔂	艸田糸
苘	艸冂口
贳	廿乚貝
颠	十目廾頁
苋	艸見
荞	艸丿大八
蔹	艸亼⺍一攴
获	艸犬犬
茑	艸鳥
藷	艸言耂
蔼	艸言日勹亡
𬜬	艸門口
蔺	艸門隹
蒋	艸爿夕寸
丧	土八衤
啬	土八回
蕲	艸八甲一斤
荡	艸水㇕勿
苎	艸宀一
茔	艸冂土
莹	艸冂王丶
荣	艸冂木
荤	艸冂車
萤	艸冂虫
营	艸冂口丿口
荥	艸冂水
蓥	艸冂金
荧	艸冂火
劳	艸冂力
萦	艸冂糸
茎	艸㇕丶工
萧	艸尹巛八
卖	十㇕冫大
艺	艸乙
荪	艸子小
苏	艸力八
荫	艸阝月
萨	艸阝立厂
蕴	艸糸日皿
药	艸糸勹丶
飘	西示凡乂
杇	木一丂
枨	木長
樯	木土八回
栉	木艸卩
梦	木木夕
颥	雨而頁
桮	木不口
栊	木龍
雳	雨厂力
栋	木東
栈	木一戈
枢	木匚乂
梿	木辵車
梱	木圍木
档	木小彐
贾	西貝
枧	木見
枣	木冂冫
桥	木丿大八
酰	酉牛𠂊
霉	雨𠂊母
检	木亼⺍一
枪	木人卩
枫	木凡乂
橹	木魚日
赖	木中𠂊貝
榇	木立木
霁	雨齊
术	木丶
酿	酉丶艮
桩	木广土
榈	木門口口
楼	木婁
槟	木宀斤廾
树	木又寸
棂	木彐火
椭	木阝𠂇月
杨	木㇕勿
厅	厂丁
厉	厂一力
压	厂土丶
硖	石大䒑
砖	石二龴
夺	大寸
硕	石頁
厌	厂犬
砗	石車
奁	大匚乂
𬒔	石止月
还	辵不
碍	石日一寸
厕	厂貝刀
砚	石見
垄	龍土
砻	龍石
詟	龍言
赝	厂人隹貝
矶	石几
砜	石凡乂
飙	三犬凡乂
袭	龍衣
态	大丶心
矿	石广
牵	大冂牛
码	石馬
历	厂力
础	石屮凵
轩	車干
辆	車一冂从
辕	車土口衤
贰	弋二貝
转	車二龴
辄	車耳乚
连	辵車
轰	車又又
轧	車乚
辅	車甫
颐	臣頁
尧	七丿兀
翘	七丿兀羽
轾	車至
卧	臣卜
轳	車卜尸
辑	車口耳
匮	匚中一貝
轵	車口八
轴	車由
东	東
辊	車日匕匕
辋	車网亡
盏	一戈皿
轿	車丿大八
轷	車爪丁
输	車亼月刀
辁	車人王
殴	匚乂殳
轮	車人匕
堑	車斤土
錾	車斤金
鸦	牙鳥
较	車文八
辙	車了月攴
辘	車鹿
辚	車米夕㐄
辖	車宀丰口
轻	車㇕丶工
辗	車尸廿衤
轺	車刀口
轫	車刀丶
顿	一屮頁
辎	車巛田
蛱	虫大䒑
龉	齒工㇕口
螨	虫艸一冂从
螮	虫廿𠂊冂巾
蛲	虫七丿兀
龇	齒止匕
战	卜口戈
蝇	虫黽
蜗	虫冎
卤	卜圍乂
蛳	虫刀一巾
频	止㐄頁
虚	虎业
蛊	虫皿
贞	卜貝
蚬	虫見
龄	齒亼龴
赀	止匕貝
蜕	虫公𠂊
蝉	虫八甲一
虑	虎心
蛏	虫又土
颅	卜尸頁
龌	齒尸至
卢	卜尸
蚂	虫馬
虏	虎力
吴	口一大
哑	口亞
贵	中一貝
围	圍㐄
踌	足丰寸
啧	口丰貝
唛	口丰夂
蹑	足耳又又
𠳐	口丰阝
团	圍才
蹒	足艸一冂从
喷	口屮貝
躏	足艸門隹
呓	口艸乙
嗹	口辵車
咙	口龍
哒	口辵大
𠮟	口七
跷	足七丿兀
践	足一戈
呕	口匚乂
嘘	口虎业
啮	口齒
虽	口虫
颚	口口一丂頁
圆	圍口貝
骂	口口馬
黾	黽
呗	口貝
啰	口四夕
郧	口貝阝
跃	足丿大
躜	足牛𠂊牛𠂊貝
响	口宀口
哗	口人匕十
囵	圍人匕
呛	口人卩
嗳	口爪冂𠂇又
叽	口几
鹃	口月鳥
噜	口魚日
唤	口𠂊冂大
图	圍夂冫
鸣	口鳥
跻	足齊
踯	足䒑大阝
喽	口婁
咛	口宀丁
蹿	足穴中中
吣	口心
嘱	口尸丿虫冂
啸	口尹巛八
哟	口糸勹丶
题	日一止頁
师	刀一巾
韪	日一止㐄
𬀩	日㐄
畴	田丰寸
颗	田木頁
晒	日西
昽	日龍
辉	小兀冂車
辈	非車
晓	日七丿兀
鸭	甲鳥
显	日业
帅	刀巾
𬀪	日見
临	二𠂊丶口丨
监	二𠂊丶皿
览	二𠂊丶見
鉴	二𠂊丶金
晔	日人匕十
尘	小土
暧	日爪冂𠂇又
鶗	日一止鳥
旷	日广
邺	业阝
凿	业凵
尝	小冂二厶
晕	日冂車
赏	小冂口貝
归	刀彐
贤	二又貝
肾	二又月
竖	二又立
紧	二又糸
畅	申㇕勿
赋	貝戈止
赇	貝十⺍丶
屿	山牙一
峡	山大䒑
罢	四土厶
帱	巾丰寸
帐	巾長
账	貝長
帻	巾丰貝
财	貝才
瞒	目艸一冂从
巅	山十目廾頁
嵘	山艸冂木
赎	貝十㇕冫大
赙	貝甫寸
颛	山而頁
眬	目龍
贿	貝𠂇月
鸯	冂大鳥
贼	貝戈𠂇
岽	山東
岖	山匚乂
崭	山車斤
贴	貝卜口
帧	巾卜貝
帜	巾口八
贶	貝口𠂊
刚	冂乂刀
赐	貝日勿
幞	巾业大
岿	山刀彐
𪾢	目見
婴	貝貝女
峤	山丿大八
贝	貝
赌	貝耂
则	貝刀
赂	貝夂口
岚	山凡乂
岁	山夕
睁	目𠂊尹
购	貝勹厶
罚	四言刀
赃	貝广土
赠	貝八四日
赕	貝火火
赚	貝䒑彐二八
髅	冎月婁
贮	貝宀一
髋	冎月宀艸見
髌	冎月宀斤廾
峄	山又扌
瞩	目尸丿虫冂
赆	貝尸丶冫
剀	山巳刀
觊	山巳見
凯	山巳几
岂	山巳
悬	且厶心
丢	丿土厶
筹	竹丰寸
箨	竹扌又扌
穑	禾土八回
迁	辵千
犊	牛十㇕冫大
笼	竹龍
乔	丿大八
箧	竹匚大䒑
笺	竹一戈
毡	毛卜口
乱	舌乚
鹄	牛口鳥
篮	竹二𠂊丶皿
笕	竹見
笔	竹毛
签	竹亼⺍一
秃	禾几
頽	禾几頁
颓	禾几頁
称	禾𠂊小
赞	牛𠂊牛𠂊貝
选	辵牛𠂊
稳	禾𠂊彐心
鹅	彐戈鳥
辞	舌辛
简	竹門日
篓	竹婁
氢	气㇕丶工
箫	竹尹巛八
笃	竹馬
笾	竹辵力
俩	人一冂从
粤	宀米一丂
侠	人大䒑
伟	人㐄
伥	人長
债	人丰貝
偾	人屮貝
牍	爿十㇕冫大
鸺	人木鳥
侥	人七丿兀
贷	人弋貝
舆	臼車廾
躯	身匚乂
侦	人卜貝
俣	人口一大
侣	人口口
侧	人貝刀
伣	人見
皑	白山巳
侨	人丿大八
赁	人工一貝
伤	人𠂊力
俭	人亼⺍一
伦	人人匕
华	人匕十
倾	人匕頁
货	人匕貝
储	人言耂
侪	人齊
奥	宀米大
鹪	隹火鳥
偻	人婁
伫	人宀一
傧	人宀斤廾
侬	人冂衤
傩	人又隹
亿	人乙
龛	亼口龍
剑	亼⺍一刀
敛	亼⺍一攴
刽	亼一厶刀
饵	食耳
仓	人卩
馕	食一中冂口口甘衤
馍	食艸日大
馓	食廿月攴
饽	食十冂子
弑	乂木弋工
刹	乂木刀
饶	食七丿兀
饯	食一戈
彻	行七刀
饨	食一屮
衔	行金
馈	食中一貝
馄	食日匕匕
饪	食工一
饫	食丿大
饿	食彐戈
饰	食𠂊巾
饬	食𠂊力
饷	食宀口
馊	食申又
丛	从一
耸	从耳
怂	从心
爷	八乂卩
饭	食𠂆又
馁	食爪女
饥	食几
馋	食象𠂊冫
馅	食𠂊臼
饮	食欠
仑	人匕
馏	食卯田
饱	食勹巳
颔	亼㇕口頁
贪	亼㇕貝
伞	人八十
饼	食䒑廾
馐	食羊彐丨
邻	亼龴阝
馆	食宀㠯
蚀	食虫
饲	食㇕一口
颁	八刀頁
戗	人卩戈
创	人卩刀
贫	八刀貝
饧	食㇕勿
颂	公頁
饴	食厶口
钘	金一廾
钉	金丁
铐	金耂丂
𫓯	金土土
铼	金木䒑
锗	金耂
铑	金耂匕
铗	金大䒑
钍	金土
铸	金丰寸
铒	金耳
𬬮	金長
锖	金丰月
钰	金王丶
镊	金耳又又
钳	金甘
𫓹	金其
针	金十
锘	金艸𠂇口
钴	金十口
错	金廿日
质	𠂆十貝
镬	金艸隹又
𫟹	金艸廾
钵	金木一
铺	金甫
𬭊	金木土
镭	金雨田
𬬸	金木丶
锛	金大屮
钚	金不
铕	金𠂇月
钛	金大丶
镣	金一火日小
𫟼	金辵大
钹	金犬㇕
铚	金至
铙	金七丿兀
钷	金匚口
𬬩	金弋
铖	金戌㇕
铽	金弋心
链	金辵車
钜	金匚龴
铘	金牙阝
钺	金戈乚
钋	金卜
舻	舟卜尸
锃	金口千土
铟	金圍大
锢	金圍十口
钟	金中
铝	金口口
锅	金冎
𫓶	金口月
钽	金日一
锂	金田土
钊	金刀
锞	金田木
钿	金田
锁	金小貝
钞	金小丿
销	金小月
锡	金日勿
镤	金业大
镗	金小冂口土
铛	金小彐
铜	金凡口
盘	舟皿
钠	金内
钡	金貝
舰	舟見
钼	金目
锄	金且力
钎	金千
锇	金彐戈
锆	金牛口
锺	金千田土
锸	金干臼
铣	金牛𠂊
锹	金禾火
锈	金禾㇕丿
锻	金厂三殳
锽	金白王
钏	金巛
镍	金自木
锥	金隹
铂	金白
锦	金白巾
镌	金隹㇕丿
铨	金人王
𬬱	金斤
铩	金乂木
锉	金从土
钤	金亼㇕
铃	金亼龴
舱	舟人卩
锾	金爪二丿又
钐	金彡
锨	金斤欠
钣	金𠂆又
钒	金凡
铅	金公
钥	金月
锋	金夂丰
铭	金夕口
镥	金魚日
铆	金卯
钦	金欠
钓	金勹丶
钧	金勹冫
铮	金𠂊尹
钩	金勹厶
锌	金辛
锫	金立口
镜	金立日𠂊
铈	金亠巾
铲	金立厂
铱	金衣
镑	金亠八冂方
锒	金丶艮
钫	金方
锎	金門一廾
钭	金冫十
镀	金广廿又
镧	金門木四
锏	金門日
钔	金門
锵	金爿夕寸
镰	金广䒑彐二八
镁	金羊大
鋭	金公𠂊
锐	金公𠂊
镨	金䒑业日
钬	金火
锬	金火火
锑	金八弓丨丿
镂	金婁
铫	金𠂊⺍
铴	金水㇕勿
锭	金宀一止
爱	爪冂𠂇又
镩	金穴中中
铋	金弋八
镔	金宀斤廾
释	釆又扌
锯	金尸十口
铍	金皮
镅	金尸目
银	金艮
铌	金尸匕
钗	金又丶
𬬿	金刀口
锰	金子皿
镄	金弓八貝
钌	金了
键	金廴尹二
铷	金女口
锱	金巛田
钕	金女
钆	金乚
𬭁	金母
橥	犬耂木
䏡	月示
肤	月夫
狭	犬大䒑
𦙶	月十口
胧	月龍
胨	月東
胪	月卜尸
脶	月冎
腽	月日皿
狈	犬貝
猡	犬四夕
犸	犬馬
脸	月亼⺍一
飓	凡乂目廾
飕	凡乂申又
飑	凡乂勹巳
鹏	月月鳥
狰	犬𠂊尹
鸠	九鳥
狱	犬言犬
脐	月齊
脑	月囟
脏	月广土
犷	犬广
䲢	月䒑大魚
鰧	月䒑大魚
腾	月䒑大馬
狞	犬宀丁
膑	月宀斤廾
脓	月冂衤
胫	月㇕丶工
胁	月力八
猕	犬弓𠂊小
鲠	魚一日乂
鲡	魚一凡凡
鲆	魚干八
鲑	魚土土
鲒	魚士口
鲮	魚土𠂊夂
鳍	魚耂匕日
䲠	魚廾日
鰆	魚廾日
鲭	魚丰月
鲰	魚耳又
鲯	魚其
鲼	魚屮貝
鲽	魚廿乚木
鹱	鳥艸隹又
鸨	匕十鳥
鳓	魚革力
鯆	魚甫
鳕	魚雨彐
鲕	魚而
顷	匕頁
鲔	魚𠂇月
鱿	魚𠂇
鳜	魚厂䒑屮欠
鲅	魚犬丿
鲢	魚辵車
处	夂卜
鯱	魚虎
鲇	魚卜口
鲈	魚卜尸
鲴	魚圍十口
鲤	魚田土
鲱	魚非
鳂	魚田衤
鲳	魚日日
鳗	魚日四又
尔	𠂊小
鲲	魚日匕匕
鲁	魚日
迩	辵𠂊小
鳃	魚田心
鲣	魚二又土
鳎	魚日羽
龟	龜
鲷	魚用口
鲖	魚凡口
奂	𠂊冂大
鳏	魚四水
岛	鳥山
负	𠂊貝
觯	𠂊用八甲一
稣	魚禾
颖	匕禾頁
鳅	魚禾火
鲧	魚丿糸
鱮	魚臼牙廾
鳇	魚白王
鲋	魚人寸
鲌	魚白
鲵	魚臼𠂊
燄	𠂊臼火火
鷈	鳥𠂆虎
鳐	魚爪午凵
凫	鳥几
毕	匕匕十
鲦	魚夂木
𬶋	魚勹口
鲍	魚勹巳
贸	卯貝
鲚	魚齊
鲂	魚方
鲜	魚羊
鳟	魚八酉寸
鳞	魚米夕㐄
鳝	魚羊䒑口
鲩	魚宀一兀
鳊	魚戶冊
鸵	鳥宀匕
刍	𠂊彐
鲟	魚彐寸
鴃	鳥龴人
鲏	魚皮
鲪	魚尹口
雏	𠂊彐隹
皱	𠂊彐皮
邹	𠂊彐阝
鲫	魚艮卩
鱽	魚刀
务	夂力
鸳	夕卩鳥
匀	勹冫
鱾	魚巳
乌	烏
枭	鳥木
鲐	魚厶口
𬣙	言丁一
订	言丁
诃	言丁口
评	言干八
诖	言土土
诗	言士寸
讧	言工
诘	言士口
诸	言耂
诬	言工从
諸	言耂丶
语	言工㇕口
讳	言㐄
诔	言耒
请	言丰月
诹	言耳又
亵	衣扌丮
讨	言寸
计	言十
谋	言甘木
谍	言廿乚木
诺	言艸𠂇口
诂	言十口
谳	言十冂半犬
谎	言艸亡巛
读	言十㇕冫大
谌	言甘匚八
𬤇	言西土
谭	言西日十
谏	言木四
斋	文而
诼	言豕
诙	言𠂇火
试	言弋工
诓	言匚王
诫	言戈廾
讶	言牙
𬣡	言一戈
讴	言匚乂
谮	言旡旡日
诚	言戌㇕
讵	言匚龴
讣	言卜
谑	言虎爪
謼	言虎爪丁
误	言口一大
颤	亠回日一頁
识	言口八
赢	亡口月貝凡
诽	言非
刘	文刀
栾	亦木
课	言田木
亩	亠田
蛮	亦虫
谩	言日四又
谡	言田𠂊夂
銮	亦金
诮	言小月
谓	言田月
弯	亦弓
诅	言且
诇	言冂口
𫍣	言凡口
讪	言山
讷	言内
挛	亦手
许	言午
话	言舌
诰	言牛口
诛	言𠂊木
颜	立厂彡頁
诱	言禾㇕丿
诲	言𠂊母
训	言巛
谁	言隹
剂	齊刀
谯	言隹火
謏	言申又
谕	言亼月刀
诠	言人王
认	言人
谶	言从戈非一
诊	言人彡
论	言人匕
义	丶乂
诟	言𠂆口
䜣	言斤
谣	言爪午凵
诳	言犬王
讥	言几
颃	尢頁
讽	言凡乂
诡	言𠂊厂卩
谗	言象𠂊冫
询	言勹日
诣	言匕日
谄	言𠂊臼
谐	言匕匕白
诋	言氏丶
诌	言𠂊彐
鴗	立鳥
鸾	亦鳥
谅	言京
谙	言立日
谚	言立厂彡
议	言丶乂
辩	辛言辛
谛	言亠八冂巾
谤	言亠八冂方
访	言方
斓	文門木四
详	言羊
产	立厂
谥	言水皿
谫	言䒑月刀刀
谈	言火火
谜	言辵米
谦	言䒑彐二八
𬣞	言宀一
諠	言宀二日
诨	言冂車
谴	言辵中一㠯
谊	言宀且
诧	言宀丿七
译	言又扌
诀	言龴人
诐	言皮
诵	言龴用
𬣳	言艮
词	言㇕一口
讯	言乙十
诏	言刀口
诞	言廴丿止
讱	言刀丶
记	言巳
诒	言厶口
娈	亦女
颏	丶彑頁
辫	辛糸辛
庑	广一尢
疠	疒一力
闺	門土土
瘗	疒大䒑土
闫	門三
冯	冫馬
痨	疒艸冂力
癞	疒木中𠂊貝
阑	門木四
鹇	門木鳥
头	冫大
庆	广大
库	广車
阉	門大申
庞	广龍
状	爿犬
邝	广阝
阈	門戈口一
冻	冫東
壮	爿士
阃	門圍木
闸	門甲
阊	門日日
闩	門一
闰	門王
痈	疒用
闲	門木
闽	門虫
訚	門言
闯	門馬
阀	門人戈
鹰	疒人隹鳥
瘪	疒自人匕
阋	門臼𠂊
闪	門人
疮	疒人卩
阌	門爪冂又
疯	疒凡乂
桨	爿夕木
奖	爿夕大
浆	爿夕水
资	冫欠貝
阎	門𠂊臼
癣	疒魚羊
净	冫爪尹
闹	門亠巾
闶	門尢
阂	門丶彑
痫	疒門木
阅	門公𠂊
阐	門八甲一
瘘	疒婁
阔	門水舌
闼	門辵大
庐	广戶
闷	門心
阕	門癶一大
阚	門㇕耳攴
瘫	疒又隹
疡	疒㇕勿
瘾	疒阝𠂊彐心
疖	疒卩
妆	爿女
兰	䒑二
鲞	䒑大魚
誊	䒑大言
怅	心長
鲝	羊魚
慑	心耳又又
愤	心屮貝
懒	心木中𠂊貝
娄	婁
恹	心厂犬
烦	火頁
郑	䒑大阝
烧	火七丿兀
怄	心匚乂
惭	心車斤
兑	公𠂊
兽	八田一口
悭	心二又土
灿	火山
惧	心目廾
恺	心山巳
养	羊八
烨	火人匕十
烃	火㇕丶工
烁	火𠂆木
焕	火𠂊冂大
恼	心囟
悯	心門文
焖	火門心
悦	心公𠂊
惮	心八甲一
恽	心冂車
烬	火尸丶冫
忆	心乙
炀	火㇕勿
鹈	八弓丨丿鳥
递	辵八弓丨丿
惨	心厶大彡
惯	心母貝
兹	䒑幺幺
举	⺍廾扌
兴	⺍廾
誉	⺍廾言
𬇕	水一力
洼	水土土
鸿	水工鳥
浃	水大䒑
𣲗	水㐄
涛	水丰寸
沣	水丰
渍	水丰貝
滟	水丰𠂊巴
滠	水耳又又
满	水艸一冂从
滞	水艸丨冂巾
潇	水艸尹巛八
泷	水龍
沥	水厂力
浇	水七丿兀
浅	水一戈
沤	水匚乂
渐	水車斤
㳚	水戈人
汇	水匚
涟	水辵車
浈	水卜貝
浊	水虫
泸	水卜尸
涠	水圍㐄
渑	水黽
涡	水冎
湿	水日业
温	水日皿
溅	水貝一戈
𬇙	水貝
滗	水竹毛
渊	水巛米
潋	水亼⺍一攴
沦	水人匕
潴	水犬耂
鼗	𠂊⺍十豆十又
涤	水夂木
涣	水𠂊冂大
渔	水魚
滦	水亦木
浐	水立厂
润	水門王
澜	水門木四
瀇	水广廿一由八
涧	水門日
沩	水丶象
黉	⺍冂廿由八
浑	水冂車
觉	⺍冂見
沪	水戶
滨	水宀斤廾
浓	水冂衤
泽	水又扌
浔	水彐寸
滩	水又隹
涨	水弓長
汤	水㇕勿
涩	水刀丶止
烫	水㇕勿火
渗	水厶大彡
潍	水糸隹
逦	辵一凡凡
写	冂牙一
窍	穴工丂
窥	穴夫見
违	辵㐄
祷	示丰寸
宝	宀王丶
赛	宀甘八貝
骞	宀甘八馬
宠	宀龍
窃	穴七刀
祯	示卜貝
遗	辵中一貝
祸	示冎
褴	衤二𠂊丶皿
裆	衤小彐
视	示見
袄	衤丿大
鹤	冂隹鳥
裣	衤亼⺍一
穷	穴力
遥	辵爪午凵
宾	宀斤廾
额	宀夂口頁
农	冂衤
祃	示馬
礼	示乚
裤	衤广車
禅	示八甲一
迳	辵㇕丶工
迟	辵尸丶
逊	辵子小
边	辵力
辽	辵了
骊	馬一凡凡
颈	㇕丶工頁
巯	㇕丶工了巛
劲	㇕丶工力
𬴃	馬丰石
骤	馬耳又从
怼	又寸心
骐	馬其
剧	尸十口刀
骑	馬大丁口
驮	馬大
戏	又戈
驱	馬匚乂
骃	馬圍大
驶	馬口乂
𬴂	馬非
骒	馬田木
剥	彑刀
骡	馬田糸
驵	馬且
𬳶	馬冂口
驷	馬四
骄	馬丿大八
属	尸丿虫冂
驯	馬巛
骓	馬隹
肃	尹巛八
骅	馬人匕十
骢	馬囪心
驳	馬乂乂
屦	尸行婁
驹	馬勹口
骆	馬夂口
欢	又欠
骝	馬卯田
鸡	又鳥
驻	馬丶王
骍	馬辛
骧	馬衣口口甘
昼	尸丶日一
𫘜	馬文
尽	尸丶冫
骇	馬丶彑
骥	馬𠂊匕田艸廾
骈	馬䒑廾
屡	尸婁
驴	馬戶
驼	馬宀匕
骟	馬戶羽
恳	艮心
驿	馬又扌
预	予頁
艰	又艮
驭	馬又
骉	三馬
骣	馬尸三子
驰	馬也
劝	又力
骖	馬厶大彡
骀	馬厶口
骏	馬厶𠂊夂
卫	卩一
际	阝示
陕	阝大䒑
陆	阝扌凵
陇	阝龍
陏	阝𠂇月
阵	阝車
陈	阝東
贺	力口貝
驾	力口馬
陧	阝日土
孙	子小
隄	阝日一止
坠	阝人土
阶	阝人八
弥	弓𠂊小
隐	阝𠂊彐心
飞	乙冫
导	巳寸
𠙶	了凵
纡	糸丁一
妩	女一尢
娅	女亞
结	糸士口
绪	糸耂
绫	糸土𠂊夂
纬	糸㐄
纭	糸二厶
绩	糸丰貝
𬘬	糸丰月
绑	糸丰阝
纣	糸寸
绀	糸甘
缂	糸革
绁	糸廿乚
缚	糸甫寸
𬘭	糸木木
缃	糸木目
绔	糸大一丂
叁	厶大三
缛	糸辰寸
缅	糸頁圍
参	厶大彡
缄	糸戌口
绖	糸至
绕	糸七丿兀
线	糸一戈
妪	女匚乂
练	糸七㇕八
绰	糸卜日十
娱	女口一大
缉	糸口耳
𬘡	糸圍大
绳	糸黽
娲	女冎
织	糸口八
绢	糸口月
绯	糸非
缦	糸日四又
纱	糸小丿
绡	糸小月
缇	糸日一止
缧	糸田糸
绸	糸用口
䌹	糸冂口
絅	糸冂口
纲	糸冂乂
缨	糸貝貝女
纳	糸内
纴	糸工一
纤	糸千
缵	糸牛𠂊牛𠂊貝
妫	女丶象
妈	女馬
绣	糸禾㇕丿
缎	糸厂三殳
𬘓	糸巛
维	糸隹
绵	糸白巾
缴	糸白方攴
给	糸亼口
绘	糸亼一厶
绗	糸行
纵	糸从
纶	糸人匕
纷	糸八刀
缓	糸爪二丿又
绥	糸爪女
绷	糸月月
纨	糸丮
绦	糸夂木
纸	糸氏
绺	糸夂卜口
络	糸夂口
绚	糸勹日
约	糸勹丶
终	糸夂冫
绉	糸𠂊彐
绝	糸𠂊巴
纹	糸文
纺	糸方
娴	女門木
纩	糸广
缠	糸广田土
绊	糸半
婵	女八甲一
缯	糸八四日
缮	糸羊䒑口
继	糸米乚
纻	糸宀一
综	糸宀示
绽	糸宀一止
婶	女宀申
缩	糸宀人一白
缝	糸辵夂丰
绾	糸宀㠯
妇	女彐
纽	糸彐丨
绿	糸彑
纾	糸予
纼	糸弓丨
绍	糸刀口
贯	母貝
级	糸𠂊又
绋	糸弓八
纫	糸刀丶
纪	糸巳
丝	糸糸
缘	糸彑豕
纠	糸丩
绐	糸厶口
缫	糸巛田木
乡	阝
飨	阝食
芈	丨羊
鹝	鬲鳥
戬	亞日戈
鹂	一凡凡鳥
郦	一凡凡阝
䴓	一巾鳥
殚	歹八甲一
䴕	歹刀鳥
鴷	歹刀鳥
殀	歹丿大
殇	歹𠂊㇕勿
趸	一力足
劢	一力力
欤	牙一欠
𤭯	瓦白水
垭	土亞
叆	二厶爪冂𠂇又
福	示畐
神	示申
赉	木䒑貝
鼋	一兀黽
祥	示羊
𫭼	土艸冂力
㙘	土西女
埯	土大申
坜	土厂力
𫭟	土匚乂
贡	工貝
觋	工从見
鹀	工从鳥
垆	土卜尸
韨	㐄犬丿
韧	㐄刀丶
击	扌凵
埙	土口貝
埚	土冎
鼕	十豆十又夂冫
垱	土小彐
垲	土山巳
都	耂丶阝
赪	土火卜貝
𫭢	土人匕
坵	土丘
坞	土烏
垴	土囟
𡐓	土广尹⺍
𫮃	土八甲一
𪣻	土婁
壸	士冂亞
毂	士冂車殳
𡎚	土戶冊
悫	士冂几心
㙍	土四又
𪤗	土羽人彡
玙	王牙一
玨	王王
聩	耳中一貝
𤩽	王十冂半犬
𫞩	王艸一冂从
颞	耳又又頁
㻬	王雨一丂
麺	丰夂頁圍
𪟝	丰貝力
赘	丰力攴貝
鳌	丰力攴魚
骜	丰力攴馬
䴖	丰月鳥
麦	丰夂
麹	丰夂勹米
䂮	丰刀石
㛃	丰刀女
琐	王小貝
珰	王小彐
瓒	王牛𠂊牛𠂊貝
瑽	王行从止
玱	王人卩
瑷	王爪冂𠂇又
琼	王京
𤧛	王亠八冂巾
駻	馬日干
騠	馬日一止
騝	馬廴尹二
駎	馬由
騪	馬申又
駩	馬人王
騚	馬䒑月刀
𤫉	王言火火又
駶	馬尸㇕口
騃	馬厶矢
珲	王冂車
𬍤	王彐寸
玚	王㇕勿
擣	扌士㇕工一口寸
撷	扌士口頁
撵	扌夫夫車
抟	扌二龴
搟	扌車干
挠	扌七丿兀
掳	扌虎力
掴	扌圍王丶
揽	扌二𠂊丶見
撄	扌貝貝女
揿	扌金欠
贽	扌丮貝
鸷	扌丮鳥
势	扌丮力
捣	扌鳥山
拦	扌䒑二
掸	扌八甲一
㧑	扌丶象
擞	扌婁攴
择	扌又扌
挦	扌彐寸
掼	扌母貝
觐	廿口丰見
荆	艸一廾刀
鹊	廿日鳥
𬟁	艸鬲鳥
勚	廿乚貝力
颟	艸一冂从頁
𬜯	艸一冂从
䢼	艸廾阝
觏	甘冄見
莱	艸木䒑
韩	十日十㐄
贲	屮貝
觌	十㇕冫大見
鸪	十口鳥
鹕	十口月鳥
